Month,Employee #,Filled Position Description,Filled FTE Percent,Current Salary
March-18,2529.0,POLICE CAPT,1.0,112086.0
March-18,10688.0,POLICE OFFICER,1.0,56058.0
March-18,1819.0,POLICE OFFICER,1.0,75768.0
March-18,1307.0,POLICE OFFICER,1.0,77601.0
March-18,4041.0,POLICE OFFICER,1.0,73934.0
March-18,1770.0,POLICE OFFICER,1.0,72101.0
March-18,3034.0,POLICE OFFICER,1.0,78823.0
March-18,7954.0,POLICE OFFICER,1.0,57527.0
March-18,3003.0,POLICE CHIEF,1.0,157101.0
March-18,1434.0,POLICE OFFICER,1.0,75768.0
March-18,10689.0,POLICE OFFICER,1.0,56058.0
March-18,3714.0,POLICE OFFICER,1.0,79434.0
March-18,4009.0,POLICE OFFICER,1.0,79434.0
March-18,3809.0,POLICE OFFICER,1.0,78212.0
March-18,2325.0,POLICE OFFICER,1.0,76990.0
March-18,1714.0,POLICE LT.,1.0,97575.0
March-18,6375.0,POLICE OFFICER,1.0,59232.0
March-18,3647.0,POLICE OFFICER,1.0,78823.0
March-18,1076.0,POLICE OFFICER,1.0,77601.0
March-18,2166.0,POLICE LT.,1.0,98462.0
March-18,4142.0,POLICE OFFICER,1.0,78212.0
March 2018,,,,
March-18,1070.0,POLICE CAPT,1.0,113096.0
March-18,4128.0,POLICE OFFICER,1.0,79434.0
March-18,3750.0,POLICE OFFICER,1.0,76378.0
March-18,2479.0,POLICE OFFICER,1.0,72712.0
March-18,6315.0,POLICE PROPERTY CLK2,1.0,48350.0
March-18,6198.0,ADMIN CLK 1,1.0,49726.0
March-18,1441.0,PKG ENFC OFF,1.0,55741.0
March-18,2608.0,AUTO SVS WKR,1.0,57469.0
March-18,2671.0,PKG ENFC OFF,1.0,60669.0
March-18,3087.0,PKG ENFC OFF,1.0,57329.0
March-18,1965.0,PROGRAM ASST 1,1.0,58821.0
March-18,3808.0,PKG ENFC OFF,1.0,57329.0
March-18,2061.0,POLICE RCDS SVS CLK,1.0,49517.0
March-18,1872.0,POLICE RPT TYPIST 2,1.0,49517.0
March-18,2225.0,CLERK-TYP 2,1.0,46742.0
March 2018,,,,
March-18,10404.0,CLERK-TYP 1-20,1.0,37369.0
March-18,4104.0,PKG ENFC OFF,1.0,60669.0
March-18,3494.0,POLICE RPT TYPIST 2,1.0,53363.0
March-18,2248.0,POLICE RPT TYPIST 2,1.0,49517.0
March-18,10279.0,CLERK-TYP 1-20,1.0,38473.0
March-18,2733.0,POLICE RPT TYPIST 2,1.0,50959.0
March-18,9719.0,POLICE PROPERTY CLK 1-16,1.0,49912.0
March-18,2617.0,POLICE RPT TYPIST 2,1.0,51920.0
March-18,2463.0,PKG ENFC OFF,1.0,58999.0
March-18,4021.0,POLICE RPT TYPIST 2,1.0,53363.0
March-18,2355.0,PKG ENFC OFF,1.0,57329.0
March 2018,,,,
March-18,9033.0,POLICE RCDS SVS CLK,1.0,44226.0
March-18,3776.0,POLICE RCDS SVS CLK,1.0,53843.0
March-18,3386.0,POLICE PROPERTY CLK-16,1.0,57469.0
March-18,2147.0,PKG ENFC OFF,1.0,57329.0
March-18,2907.0,ADMIN ASST,1.0,58941.0
March-18,1726.0,CLERK-TYP 2,1.0,46742.0
March-18,1043.0,POLICE RPT TYPIST 2,1.0,48326.0
March-18,3947.0,PKG ENFC OFF,1.0,61782.0
March-18,3830.0,POLICE RCDS SVS CLK,1.0,50959.0
March-18,2553.0,POLICE RPT TYPIST 2,1.0,49517.0
March-18,10227.0,POLICE RPT TYPIST 1-20,1.0,41019.0
March-18,1267.0,POLICE ADM SERVS MGR,1.0,107908.0
March-18,3510.0,PROGRAM ASST 1,1.0,58821.0
March-18,2495.0,ADMIN CLK 1,1.0,51218.0
March-18,2053.0,PKG ENFC OFF,1.0,60113.0
March-18,1751.0,ADMIN CLK 1,1.0,54698.0
March-18,1221.0,POLICE PROPERTY CLK-16,1.0,52851.0
March-18,2378.0,CLERK-TYP 2,1.0,49011.0
March-18,9958.0,POLICE RPT TYPIST 1-20,1.0,41019.0
March-18,3259.0,POLICE RCDS SVS CLK,1.0,53363.0
March-18,1634.0,CLERK-TYP 2,1.0,48104.0
March-18,1580.0,PROGRAM ASST 1,1.0,55670.0
March-18,2134.0,CLERK-TYP 2,1.0,49465.0
March-18,2002.0,PKG ENFC OFF,1.0,60669.0
March-18,3093.0,POLICE RPT TYPIST 2,1.0,50959.0
March-18,1690.0,PKG ENFC OFF,1.0,61782.0
March-18,2173.0,PKG ENFC OFF,1.0,61782.0
March-18,1172.0,CLERK-TYP 2,1.0,49919.0
March-18,3746.0,PROGRAM ASST 1,1.0,58295.0
March-18,1393.0,PKG ENFC OFF,1.0,62339.0
March-18,7448.0,POLICE PROPERTY CLK,1.0,51312.0
March-18,2395.0,POLICE RPT TYPIST 2-20,1.0,49517.0
March-18,5959.0,POLICE RPT TYPIST 2,1.0,46919.0
March-18,2179.0,PKG ENFC OFF,1.0,61782.0
March-18,7538.0,PKG ENFC OFF,1.0,54117.0
March-18,2273.0,PKG ENFC OFF,1.0,62339.0
March-18,3343.0,PKG ENFC OFF,1.0,62339.0
March-18,10230.0,CROSSING GUARD SUPV,0.85,43440.0
March-18,2980.0,CROSSING GUARD SUPV,0.85,52677.0
March-18,2912.0,TRANS OPERATOR,1.0,57216.0
March-18,3788.0,TRANS OPERATOR,1.0,61105.0
March-18,2649.0,TRANS OPERATOR,1.0,61660.0
March-18,3444.0,TRANS OPERATOR,1.0,59994.0
March-18,7900.0,TRANS OPERATOR,1.0,49994.0
March-18,9192.0,TRANS CLASS C MECH-ENTRY-41,1.0,43917.0
March-18,7927.0,TRANS OPERATOR,1.0,47218.0
March-18,1733.0,TRANS OPERATOR,1.0,58883.0
March-18,2392.0,TRANS OPERATOR,1.0,58883.0
March-18,3722.0,TRANS OPERATOR,1.0,62216.0
March-18,2159.0,TRANS OPERATOR,1.0,61105.0
March-18,2965.0,TRANS BLD MT-FOREMAN,1.0,82476.0
March-18,3863.0,TRANS OPERATOR,1.0,62216.0
March 2018,,,,
March-18,7508.0,TRANS OPERATOR,1.0,49994.0
March 2018,,,,
March-18,4100.0,TRANS OPERATOR,1.0,60549.0
March-18,3351.0,TRANS OPER SUPER,1.0,80038.0
March-18,1074.0,TRANS MAINT SUPERV,1.0,74898.0
March-18,1944.0,TRANS OPERATOR,1.0,61660.0
March-18,1097.0,TRANS PLANNER 2,1.0,75632.0
March-18,1518.0,TRANS OPERATOR,1.0,58883.0
March-18,1044.0,TRANS OPERATOR,1.0,57216.0
March-18,2331.0,TRANS OPERATOR,1.0,61660.0
March-18,1087.0,TRANS CLASS A MECH,1.0,61137.0
March 2018,,,,
March-18,1652.0,TRANS OPERATOR,1.0,58883.0
March-18,1953.0,TRANS OPERATOR,1.0,61660.0
March-18,3324.0,TRANS OPERATOR,1.0,62216.0
March-18,1302.0,TRANS OPERATOR,1.0,61660.0
March-18,1306.0,TRANS OPERATOR,1.0,57216.0
March-18,1999.0,TRANS OPERATOR,1.0,62216.0
March 2018,,,,
March-18,2393.0,TRANS CLASS A MECH,1.0,61137.0
March-18,10273.0,TRANS OPER SUPER,1.0,64373.0
March-18,1353.0,TRANS OPERATOR,1.0,61660.0
March-18,3912.0,TRANS OPERATOR,1.0,57216.0
March-18,10914.0,TRANS CLASS C MECH-ENTRY-41,1.0,38750.0
March-18,2244.0,TRANS OPERATOR,1.0,57216.0
March-18,3773.0,TRANS SERVICE WKR,0.5,27149.0
March-18,3245.0,TRANS OPERATOR,1.0,60549.0
March-18,3580.0,TRANS OPERATOR,1.0,57216.0
March-18,4035.0,TRANS OPER MGR,1.0,95508.0
March-18,1804.0,TRANS CLASS A MECH,1.0,61137.0
March-18,1723.0,TRANS OPERATOR,1.0,61660.0
March-18,1193.0,TRANS OPERATOR,1.0,62216.0
March-18,1468.0,TRANS CLASS B MECH,1.0,57123.0
March-18,2453.0,TRANS CUST SERVS REP,1.0,50780.0
March-18,1807.0,TRANS OPERATOR,1.0,55550.0
March-18,2972.0,TRANS OPERATOR,1.0,57216.0
March-18,1231.0,TRANS OPERATOR,1.0,58883.0
March-18,1164.0,TRANS CUST SERVS REP,1.0,50780.0
March-18,6249.0,TRANS OPERATOR,1.0,55550.0
March 2018,,,,
March-18,1544.0,TRANS OPER GEN SUPV,1.0,87184.0
March-18,3170.0,TRANS OPERATOR,1.0,61660.0
March 2018,,,,
March-18,1747.0,TRANS OPERATOR,1.0,62216.0
March-18,7923.0,TRANS OPERATOR,1.0,47218.0
March-18,3217.0,TRANS OPERATOR,1.0,60549.0
March-18,1888.0,TRANS SCHED PLANNER,1.0,83247.0
March-18,1170.0,TRANS OPERATOR,1.0,62216.0
March-18,3048.0,TRANS OPERATOR,1.0,57216.0
March-18,6250.0,TRANS OPERATOR,1.0,55550.0
March-18,2381.0,TRANS SERVICE WKR,1.0,46101.0
March-18,1997.0,TRANS OPERATOR,1.0,57216.0
March 2018,,,,
March-18,3239.0,TRANS OPERATOR,1.0,58883.0
March-18,8138.0,TRANS OPERATOR,0.3,14165.0
March-18,1588.0,TRANS OPERATOR,1.0,58883.0
March-18,1374.0,TRANS OPERATOR,1.0,57216.0
March-18,2353.0,TRANS MAINT SUPERV,1.0,77101.0
March-18,7933.0,TRANS OPERATOR,1.0,47218.0
March-18,2407.0,TRANS OPERATOR,1.0,57216.0
March-18,8140.0,TRANS OPERATOR,1.0,47218.0
March-18,1775.0,TRANS OPERATOR,1.0,62216.0
March-18,10658.0,TRANS OPERATOR,0.3,13332.0
March-18,1878.0,TRANS OPERATOR,1.0,55550.0
March-18,1262.0,TRANS OPERATOR,1.0,57216.0
March-18,2770.0,TRANS OPERATOR,1.0,62216.0
March 2018,,,,
March-18,1746.0,TRANS OPERATOR,1.0,62216.0
March-18,8184.0,PARA PROG MGR,1.0,84583.0
March-18,3369.0,TRANS MAINT SUPERV,1.0,82241.0
March-18,2780.0,TRANS PARTS SPEC,1.0,55042.0
March-18,3159.0,TRANS OPER SUPER,1.0,81506.0
March-18,8953.0,TRANS OPERATOR,1.0,47218.0
March-18,1453.0,TRANS OPERATOR,1.0,62216.0
March-18,3171.0,TRANS OPERATOR,1.0,61105.0
March-18,8281.0,TRANS BUS CLEANER,1.0,41697.0
March-18,7905.0,TRANS OPERATOR,1.0,49994.0
March-18,8185.0,TRANS GRAPHICS TECH,1.0,44460.0
March-18,4946.0,TRANS SERVICE WKR,1.0,51224.0
March-18,2635.0,TRANS OPERATOR,1.0,57216.0
March 2018,,,,
March-18,1902.0,TRANS PARTS SUPER,1.0,72098.0
March-18,1363.0,TRANS OPERATOR,1.0,57216.0
March-18,6279.0,TRANS ACCT CLK 1,1.0,51241.0
March-18,3737.0,TRANS OPERATOR,1.0,59994.0
March-18,1182.0,TRANS OPERATOR,1.0,62216.0
March 2018,,,,
March-18,2106.0,TRANS OPERATOR,1.0,61660.0
March-18,3042.0,TRANS OPERATOR,1.0,61660.0
March-18,3228.0,TRANS CUST SERVS REP,1.0,51241.0
March-18,2497.0,TRANS OPERATOR,1.0,58883.0
March 2018,,,,
March 2018,,,,
March-18,1659.0,TRANS OPERATOR,1.0,57216.0
March-18,6230.0,TRANS OPERATOR,1.0,55550.0
March-18,4171.0,TRANS OPERATOR,1.0,57216.0
March-18,10222.0,TRANS OPER SUPER-44,1.0,64373.0
March-18,2059.0,TRANS OPERATOR,1.0,57216.0
March-18,1371.0,TRANS OPERATOR,1.0,59994.0
March-18,1613.0,TRANS OFF MGR,1.0,61998.0
March-18,2042.0,TRANS OPER GEN SUPV,1.0,84762.0
March-18,3559.0,TRANS OPERATOR,1.0,58883.0
March-18,2074.0,TRANS CLASS B MECH,1.0,57123.0
March-18,2036.0,TRANS CLASS A MECH,1.0,64021.0
March-18,3180.0,TRANS CLASS B MECH,1.0,57123.0
March-18,2765.0,TRANS OPERATOR,1.0,57216.0
March-18,3032.0,TRANS OPERATOR,1.0,62216.0
March-18,2204.0,TRANS OPERATOR,1.0,57216.0
March-18,6251.0,TRANS OPERATOR,1.0,55550.0
March-18,3594.0,TRANS OPERATOR,1.0,57216.0
March-18,10255.0,TRANS CUST SERVS REPR-42 PT,0.5,18465.0
March-18,4185.0,TRANS OPERATOR,1.0,57216.0
March-18,3536.0,TRANS OPERATOR,1.0,57216.0
March-18,2152.0,TRANS OPERATOR,1.0,62216.0
March-18,1357.0,TRANS OPERATOR,1.0,57216.0
March-18,1581.0,TRANS CLASS A MECH,1.0,64598.0
March-18,1749.0,TRANS OPERATOR,1.0,62216.0
March-18,2300.0,TRANS OPERATOR,1.0,47218.0
March-18,3862.0,TRANS OPERATOR,1.0,61660.0
March-18,7906.0,TRANS OPERATOR,1.0,49994.0
March-18,2882.0,TRANS SERVICE WKR,1.0,52760.0
March-18,2768.0,TRANS CLASS A MECH,1.0,64021.0
March-18,3390.0,TRANS CLASS A MECH,1.0,57676.0
March-18,2343.0,TRANS JANITOR,1.0,55322.0
March-18,3057.0,TRANS CLASS B MECH,1.0,55459.0
March-18,2335.0,TRANS OPER OFF COOR,1.0,50527.0
March-18,3360.0,TRANS OPERATOR,1.0,58883.0
March-18,1542.0,TRANS OPERATOR,1.0,57216.0
March-18,1950.0,TRANS OPERATOR,0.3,17165.0
March-18,3164.0,TRANS OPERATOR,1.0,62216.0
March-18,2000.0,TRANS OPER SUPER,1.0,80772.0
March-18,1323.0,TRANS OPERATOR,1.0,59994.0
March-18,3009.0,TRANS OPERATOR,1.0,59994.0
March 2018,,,,
March-18,3376.0,TRANS MAINT SUPERV,1.0,80772.0
March-18,1616.0,TRANS BUS CLEANER,1.0,54942.0
March-18,3218.0,TRANS OPERATOR,1.0,62216.0
March-18,7931.0,TRANS OPERATOR,1.0,47218.0
March-18,3377.0,TRANS OPERATOR,1.0,62216.0
March-18,3821.0,TRANS OPERATOR,1.0,57216.0
March-18,4079.0,TRANS OPERATOR,1.0,60549.0
March-18,3533.0,TRANS OPERATOR,1.0,61105.0
March-18,1116.0,TRANS OPERATOR,1.0,57216.0
March-18,3706.0,TRANS OPERATOR,1.0,57216.0
March-18,2783.0,TRANS OPERATOR,1.0,57216.0
March-18,2099.0,TRANS OPERATOR,1.0,57216.0
March-18,1108.0,TRANS CLASS A MECH,1.0,64021.0
March-18,3385.0,TRANS OPERATOR,1.0,62216.0
March-18,2410.0,TRANS OPERATOR,0.3,18332.0
March-18,2342.0,TRANS MAINT MGR,1.0,103986.0
March-18,1258.0,TRANS OPERATOR,1.0,58883.0
March-18,7924.0,TRANS OPERATOR,1.0,47218.0
March-18,2354.0,TRANS OPERATOR,1.0,57216.0
March-18,1052.0,TRANS OPER SUPER,1.0,75805.0
March-18,8957.0,TRANS SERVICE WKR,1.0,43539.0
March-18,2628.0,TRANS OPERATOR,1.0,62216.0
March-18,2764.0,TRANS OPERATOR,1.0,58883.0
March-18,2421.0,TRANS OPERATOR,1.0,62216.0
March-18,4080.0,TRANS OPERATOR,1.0,57216.0
March-18,8058.0,TRANS OPERATOR,1.0,47218.0
March-18,7928.0,TRANS OPERATOR,1.0,47218.0
March-18,2521.0,TRANS OPERATOR,1.0,61660.0
March-18,8954.0,TRANS OPERATOR,1.0,47218.0
March-18,5504.0,TRANS ACCT CLK 3,1.0,48488.0
March-18,8046.0,TRANS CLASS C MECH,1.0,44838.0
March-18,6246.0,TRANS OPERATOR,1.0,55550.0
March-18,3118.0,TRANS CLASS A MECH,1.0,61137.0
March-18,1855.0,TRANS OPERATOR,1.0,58883.0
March-18,5240.0,TRANS CLASS B MECH,1.0,49913.0
March-18,3135.0,TRANS OPERATOR,1.0,58883.0
March-18,1325.0,TRANS OPERATOR,1.0,57216.0
March-18,1856.0,TRANS OPERATOR,1.0,57216.0
March-18,3414.0,TRANS MAINT SUPERV,1.0,82241.0
March-18,1134.0,TRANS GENERAL MGR,1.0,144273.0
March-18,1623.0,TRANS SERVICE MGR,1.0,116447.0
March-18,2823.0,TRANS MAINT SUPERV,1.0,82241.0
March-18,3469.0,TRANS OPER SUPER,1.0,79304.0
March-18,3037.0,TRANS OPERATOR,1.0,57216.0
March-18,1350.0,TRANS OPERATOR,1.0,61660.0
March-18,4075.0,TRANS CLASS B MECH,1.0,57123.0
March-18,2436.0,TRANS PAINT & BODY,1.0,64021.0
March-18,1291.0,TRANS OPERATOR,1.0,57216.0
March-18,3948.0,TRANS OPERATOR,1.0,61105.0
March-18,7903.0,TRANS OPERATOR,1.0,49994.0
March-18,3000.0,TRANS OPERATOR,1.0,61660.0
March-18,3395.0,TRANS OPERATOR,1.0,60549.0
March-18,10665.0,TRANS OPERATOR,0.3,13332.0
March-18,6231.0,TRANS OPERATOR,1.0,55550.0
March-18,2336.0,TRANS OPER SUPER,1.0,73700.0
March-18,1309.0,TRANS SERVICE WKR,1.0,56858.0
March-18,5430.0,TRANS OPERATOR,1.0,57216.0
March-18,6254.0,TRANS CLASS C MECH,1.0,52750.0
March-18,8059.0,TRANS OPERATOR,1.0,47218.0
March-18,1379.0,TRANS OPERATOR,1.0,55550.0
March-18,3431.0,TRANS MK/CU SERV MGR,1.0,106901.0
March 2018,,,,
March-18,7816.0,TRANS OPERATOR,1.0,47218.0
March-18,4039.0,TRANS CLASS B MECH,1.0,59896.0
March-18,7880.0,TRANS CLASS C MECH-ENTRY-41,1.0,47476.0
March-18,3611.0,TRANS OPERATOR,1.0,61105.0
March-18,3606.0,TRANS PARTS SPEC,1.0,56052.0
March-18,1184.0,TRANS OPERATOR,1.0,57216.0
March-18,3265.0,TRANS SERVICE WKR,1.0,56346.0
March 2018,,,,
March-18,3612.0,TRANS OPERATOR,1.0,61660.0
March-18,2073.0,TRANS OPER SUPER,1.0,77835.0
March 2018,,,,
March-18,1500.0,TRANS OPERATOR,1.0,58883.0
March-18,1908.0,TRANS OPERATOR,1.0,61660.0
March-18,3537.0,TRANS OPERATOR,1.0,59994.0
March-18,2942.0,TRANS MKT SPEC 2,1.0,72296.0
March-18,3758.0,TRANS OPERATOR,1.0,62216.0
March 2018,,,,
March 2018,,,,
March-18,2867.0,TRANS CLASS B MECH,1.0,57123.0
March-18,10661.0,TRANS OPERATOR,0.3,13332.0
March-18,3193.0,TRANS OPERATOR,1.0,57216.0
March-18,4059.0,TRANS CLASS C MECH,1.0,54333.0
March-18,1487.0,TRANS OPERATOR,1.0,57216.0
March-18,1237.0,TRANS SERVICE WKR,1.0,51224.0
March-18,7922.0,TRANS OPERATOR,1.0,47218.0
March-18,3766.0,TRANS GARAGE DISPAT,1.0,57645.0
March-18,2126.0,TRANS CLASS B MECH,1.0,61559.0
March-18,9322.0,TRANS OPERATOR,1.0,47218.0
March-18,8020.0,TRANS ACCT CLK 3,1.0,44460.0
March-18,2677.0,TRANS CLASS B MECH,1.0,57123.0
March 2018,,,,
March-18,3840.0,TRANS OPERATOR,1.0,57216.0
March-18,1111.0,TRANS OPERATOR,1.0,59994.0
March-18,6366.0,TRANS OPERATOR,1.0,55550.0
March-18,2270.0,TRANS CLASS A MECH,1.0,61137.0
March-18,3585.0,TRANS OPER SUPER,1.0,71594.0
March-18,1143.0,TRANS OPERATOR,1.0,61660.0
March-18,1651.0,TRANS OPERATOR,1.0,58883.0
March-18,3153.0,TRANS UTIL WKR,1.0,56970.0
March-18,1336.0,TRANS OPERATOR,1.0,57216.0
March-18,1782.0,TRANS PAINT & BODY,1.0,64021.0
March-18,1334.0,TRANS OPERATOR,1.0,58883.0
March-18,3978.0,TRANS PLAN&SCH MGR,1.0,108845.0
March-18,1859.0,TRANS OPERATOR,1.0,57216.0
March-18,2846.0,TRANS UTIL WKR-ENTRY-41,1.0,56970.0
March-18,2475.0,TRANS OPERATOR,1.0,59994.0
March-18,1282.0,TRANS OPERATOR,1.0,57216.0
March-18,3401.0,TRANS OPERATOR,1.0,59994.0
March-18,6248.0,TRANS OPERATOR,1.0,55550.0
March-18,1473.0,TRANS OPERATOR,1.0,61660.0
March-18,3839.0,TRANS OPERATOR,1.0,55550.0
March 2018,,,,
March-18,1786.0,TRANS OPERATOR,1.0,61660.0
March-18,1489.0,TRANS OPER SUPER,1.0,80772.0
March-18,3400.0,TRANS OPERATOR,1.0,57216.0
March-18,9191.0,TRANS CLASS C MECH-ENTRY-41,1.0,43917.0
March-18,2281.0,TRANS OPER SUPER,1.0,81506.0
March-18,1842.0,TRANS OPERATOR,1.0,61105.0
March-18,2530.0,TRANS CLASS A MECH,1.0,61137.0
March-18,8136.0,TRANS OPERATOR,1.0,47218.0
March-18,9319.0,TRANS OPERATOR,1.0,47218.0
March-18,2182.0,TRANS OPERATOR,1.0,57216.0
March-18,1670.0,TRANS OPERATOR,1.0,58883.0
March-18,2570.0,TRANS OPERATOR,1.0,57216.0
March 2018,,,,
March 2018,,,,
March 2018,,,,
March-18,9321.0,TRANS OPERATOR,1.0,47218.0
March-18,10271.0,TRANS OPERATOR,0.3,13332.0
March-18,2874.0,TRANS OPERATOR,1.0,62216.0
March-18,3347.0,TRANS OPERATOR,1.0,62216.0
March-18,10657.0,TRANS OPERATOR,0.3,13332.0
March-18,2021.0,TRANS OPERATOR,1.0,61105.0
March-18,1982.0,TRANS OPERATOR,1.0,57216.0
March-18,3763.0,TRANS OPERATOR,1.0,61105.0
March-18,1437.0,TRANS OPERATOR,1.0,61105.0
March-18,2678.0,TRANS OPERATOR,1.0,57216.0
March-18,2350.0,TRANS UTIL WKR-ENTRY-41,1.0,58553.0
March-18,3593.0,TRANS OPERATOR,1.0,61660.0
March-18,2767.0,TRANS OPERATOR,1.0,62216.0
March-18,10664.0,TRANS OPERATOR,0.3,13332.0
March-18,1286.0,TRANS OPERATOR,1.0,57216.0
March-18,2791.0,TRANS OPERATOR,1.0,61660.0
March-18,1514.0,TRANS OPERATOR,1.0,59994.0
March-18,2203.0,TRANS SERVICE WKR,1.0,55322.0
March-18,1791.0,TRANS OPERATOR,1.0,61660.0
March-18,1263.0,TRANS OPERATOR,1.0,57216.0
March-18,2776.0,TRANS OPERATOR,1.0,57216.0
March-18,1059.0,TRANS OPERATOR,1.0,58883.0
March-18,3732.0,TRANS OPERATOR,1.0,61660.0
March-18,1729.0,TRANS CLASS A MECH,1.0,64021.0
March-18,9318.0,TRANS OPERATOR,1.0,47218.0
March-18,7904.0,TRANS OPERATOR,1.0,49994.0
March-18,4309.0,TRANS OPERATOR,1.0,57216.0
March 2018,,,,
March 2018,,,,
March-18,10292.0,TRANS OPERATOR,0.3,13332.0
March-18,1404.0,TRANS SERVICE WKR,1.0,52760.0
March-18,6252.0,TRANS OPERATOR,1.0,55550.0
March 2018,,,,
March-18,1622.0,TRANS OPERATOR,1.0,57216.0
March-18,1605.0,TRANS OPERATOR,1.0,58883.0
March-18,5117.0,TRANS CLASS B MECH,1.0,55459.0
March-18,10254.0,TRANS CLASS C MECH,1.0,42200.0
March-18,2673.0,TRANS OPERATOR,1.0,55550.0
March-18,10275.0,TRANS OPERATOR,0.3,13332.0
March-18,1153.0,TRANS OPERATOR,1.0,58883.0
March-18,9317.0,TRANS OPERATOR,1.0,47218.0
March-18,1974.0,TRANS SERVICE WKR,1.0,52760.0
March-18,2959.0,TRANS OPERATOR,1.0,62216.0
March-18,1759.0,TRANS OPERATOR,1.0,58883.0
March-18,1190.0,TRANS OPERATOR,1.0,57216.0
March-18,3848.0,TRANS EMPL REL ASST,1.0,58874.0
March-18,4114.0,TRANS OPERATOR,1.0,61660.0
March-18,3786.0,TRANS OPERATOR,1.0,57216.0
March-18,2655.0,TRANS CLASS C MECH,1.0,58553.0
March-18,3297.0,TRANS UTIL WKR,1.0,52750.0
March-18,4857.0,TRANS OPERATOR,1.0,58883.0
March-18,2997.0,TRANS OPERATOR,1.0,61660.0
March-18,2012.0,TRANS OPERATOR,1.0,59994.0
March-18,4402.0,TRANS OPERATOR,1.0,47218.0
March-18,3458.0,TRANS OPERATOR,1.0,58883.0
March-18,2687.0,TRANS OPERATOR,1.0,57216.0
March-18,1797.0,TRANS OPERATOR,1.0,59994.0
March-18,2723.0,TRANS CLASS B MECH,1.0,57123.0
March-18,1671.0,TRANS OPERATOR,1.0,55550.0
March-18,8959.0,TRANS OPERATOR,1.0,47218.0
March 2018,,,,
March-18,1537.0,TRANS OPERATOR,1.0,57216.0
March-18,2787.0,TRANS OPERATOR,1.0,57216.0
March-18,1104.0,PARA SCHEDULING COOR,1.0,51999.0
March-18,1071.0,TRANS OPERATOR,1.0,58883.0
March-18,7507.0,TRANS OPERATOR,1.0,49994.0
March-18,3215.0,TRANS JANITOR,1.0,51224.0
March-18,8955.0,TRANS OPERATOR,1.0,47218.0
March-18,2233.0,TRANS OPERATOR,1.0,61660.0
March 2018,,,,
March-18,6247.0,TRANS OPERATOR,1.0,55550.0
March-18,6360.0,TRANS OPERATOR,1.0,55550.0
March-18,2148.0,TRANS OPERATOR,1.0,62216.0
March-18,3426.0,TRANS CLASS B MECH,1.0,57123.0
March-18,3697.0,TRANS OPERATOR,0.3,17165.0
March-18,2718.0,TRANS OPERATOR,1.0,61660.0
March-18,1425.0,TRANS OPERATOR,1.0,60549.0
March-18,1810.0,TRANS OPERATOR,1.0,62216.0
March-18,1915.0,TRANS OPERATOR,1.0,62216.0
March-18,1062.0,TRANS OPERATOR,1.0,57216.0
March-18,9356.0,TRANS OPERATOR,1.0,44440.0
March-18,10916.0,TRANS CLASS C MECH-ENTRY-41,1.0,38750.0
March-18,1945.0,TRANS OPERATOR,1.0,60549.0
March-18,1401.0,TRANS OPERATOR,1.0,61660.0
March-18,6359.0,TRANS OPERATOR,1.0,55550.0
March-18,3045.0,TRANS OPERATOR,1.0,61660.0
March-18,3226.0,TRANS OPERATOR,1.0,55550.0
March-18,2575.0,TRANS FINANCE MGR,1.0,103014.0
March-18,10620.0,TRANS ACCTG TECH 1,1.0,41704.0
March-18,9355.0,TRANS OPERATOR,1.0,44440.0
March 2018,,,,
March-18,4123.0,TRANS OPERATOR,1.0,58883.0
March-18,2321.0,TRANS OPERATOR,1.0,61660.0
March-18,2861.0,TRANS ACCT CLK 2-42,1.0,51999.0
March-18,3318.0,TRANS OPERATOR,1.0,57216.0
March-18,8044.0,ADMIN CLK 1,1.0,46919.0
March-18,7541.0,PLANNER 2-18,1.0,73454.0
March-18,3031.0,CODE ENFORC OFF 3,1.0,75389.0
March-18,3062.0,STR SEWER MACH OPR 1,1.0,55260.0
March-18,5311.0,PKG CASHIER,0.75,30271.0
March-18,2339.0,EQPT OPR 3,1.0,58631.0
March-18,9196.0,POLICE RPT TYPIST 1-20,1.0,42046.0
March-18,10428.0,COM DEV SPEC 2-18,1.0,70213.0
March-18,7561.0,GIS SPECIALIST,1.0,77105.0
March-18,3986.0,PLANNER-PRINCIPAL,1.0,113078.0
March-18,2911.0,PLANNER-PRINCIPAL,1.0,106966.0
March-18,3751.0,PLAN REVIEW SPEC 3,1.0,80513.0
March 2018,,,,
March-18,10622.0,ACCOUNTANT 1-18,1.0,59271.0
March-18,3084.0,IT SPEC 2,1.0,75657.0
March-18,10612.0,FLEET TECH,1.0,52136.0
March-18,5783.0,FLEET SERV PTS LDWKR,1.0,58340.0
March 2018,,,,
March-18,8534.0,BIC REGISTRATIO,0.6,30673.0
March-18,2928.0,TRAFF SIG ELECTR 2,1.0,69546.0
March-18,7576.0,CIVIL TECH 2,1.0,58745.0
March-18,3553.0,ARBORIST 1,1.0,57365.0
March-18,2926.0,EQPT OPR 2,1.0,55741.0
March-18,2739.0,PKS MAINT WKR,1.0,58512.0
March 2018,,,,
March-18,2359.0,EQPT OPR 2,1.0,57365.0
March-18,10102.0,CTRL SYS PROG,1.0,88678.0
March 2018,,,,
March-18,5953.0,PUB WKS MAINT WKR 3,1.0,54117.0
March-18,3920.0,FIRE APPARATUS ENGR,1.0,82121.0
March-18,1145.0,DETECTIVE 1,1.0,83405.0
