YR,MT,DY,TEMP MAX,TEMP MIN,TEMP AVG,TEMP DEP,TEMP HDD,TEMP CDD,PCPN WTR,SNOW SNW,SNOW DPTH,WIND AVG SPD,WIND MX SPD,WIND 2MIN DIR,SUNSHINE MIN,SUNSHINE PSBL,SKY S-S,SKY WX,PK SPD,PK DR
2017,2017/11,2017/11/13,42,20,31,-7,34,0,0.00,0.0,0,5.4,16,190,M,M,8,128,20,180
2017,2017/11,2017/11/14,46,31,39,2,26,0,0,0.0,0,10.4,18,170,M,M,10,18,30,320
2017,2017/11,2017/11/15,50,32,41,5,24,0,0.10,0.0,0,11.2,22,310,M,M,10,1,36,280
2017,2017/11,2017/11/16,37,30,34,-2,31,0,0.00,0.0,0,9.0,20,150,M,M,9,,28,330
2017,2017/11,2017/11/17,40,33,37,1,28,0,0.13,0.0,0,12.2,26,180,M,M,10,13,33,180
2017,2017/11,2017/11/18,39,30,35,0,30,0,0.10,0.3,0,12.2,25,330,M,M,9,14,37,320
2017,2017/11,2017/11/19,34,22,28,-6,37,0,0.00,0.0,0,9.5,16,320,M,M,4,,28,350
2017,2017/11,2017/11/20,50,30,40,6,25,0,0.00,0.0,0,11.4,22,190,M,M,5,,29,180
2017,2017/11,2017/11/21,47,21,34,1,31,0,0.00,0.0,0,10.8,22,330,M,M,3,,39,300
2017,2017/11,2017/11/22,32,15,24,-9,41,0,0.00,0.0,0,5.5,13,200,M,M,5,,20,190
2017,2017/11,2017/11/23,44,30,37,5,28,0,0.00,0.0,0,5.2,15,200,M,M,4,,20,200
2017,2017/11,2017/11/24,64,33,49,17,16,0,0,0.0,0,10.3,20,320,M,M,4,,30,230
2017,2017/11,2017/11/25,48,26,37,6,28,0,0.00,0.0,0,8.0,18,320,M,M,2,,29,320
2017,2017/11,2017/11/26,50,19,35,4,30,0,0.00,0.0,0,3.2,13,240,M,M,5,,20,230
2017,2017/11,2017/11/27,55,25,40,10,25,0,0.00,0.0,0,8.0,20,200,M,M,5,1,28,210
2017,2017/11,2017/11/28,58,38,48,18,17,0,0.00,0.0,0,8.2,17,310,M,M,4,,32,220
2017,2017/11,2017/11/29,43,24,34,5,31,0,0,0.0,0,5.7,15,150,M,M,2,,19,160
2017,2017/11,2017/11/30,51,27,39,10,26,0,0,0.0,0,7.4,20,290,M,M,1,,31,300
2017,2017/10,2017/10/01,70,44,57,3,8,0,0.00,0.0,0,9.8,21,170,M,M,5,,25,150
2017,2017/10,2017/10/02,80,51,66,12,0,1,0.00,0.0,0,12.2,21,160,M,M,6,,26,170
2017,2017/10,2017/10/03,79,65,72,18,0,7,0.32,0.0,0,11.9,22,180,M,M,6,13,28,200
2017,2017/10,2017/10/04,70,45,58,5,7,0,0.35,0.0,0,4.9,14,330,M,M,3,13,19,330
2017,2017/10,2017/10/05,66,43,55,2,10,0,0.32,0.0,0,3.5,14,320,M,M,6,13,20,320
2017,2017/10,2017/10/06,67,54,61,9,4,0,0.39,0.0,0,10.0,23,170,M,M,10,13,31,170
2017,2017/10,2017/10/07,70,58,64,12,1,0,0.32,0.0,0,13.5,24,170,M,M,9,18,31,190
2017,2017/10,2017/10/08,76,51,64,12,1,0,0.00,0.0,0,6.5,17,180,M,M,0,,22,170
2017,2017/10,2017/10/09,70,47,59,8,6,0,0.00,0.0,0,5.7,15,360,M,M,1,1,17,10
2017,2017/10,2017/10/10,57,47,52,1,13,0,0.42,0.0,0,12.5,24,60,M,M,10,1,31,50
2017,2017/10,2017/10/11,59,49,54,4,11,0,0.10,0.0,0,10.3,18,40,M,M,10,1,24,40
2017,2017/10,2017/10/12,58,53,56,6,9,0,0.01,0.0,0,8.3,13,160,M,M,10,1,20,90
2017,2017/10,2017/10/13,61,55,58,8,7,0,0.21,0.0,0,5.2,10,190,M,M,10,1,18,260
2017,2017/10,2017/10/14,67,56,62,12,3,0,0.32,0.0,0,9.5,22,170,M,M,9,13,28,170
2017,2017/10,2017/10/15,67,44,56,7,9,0,0.01,0.0,0,9.5,22,340,M,M,9,1,33,270
2017,2017/10,2017/10/16,60,37,49,0,16,0,0.00,0.0,0,3.5,13,230,M,M,2,1,17,220
2017,2017/10,2017/10/17,70,52,61,13,4,0,0.00,0.0,0,8.5,13,200,M,M,2,,27,170
2017,2017/10,2017/10/18,71,48,60,12,5,0,0.00,0.0,0,10.8,22,190,M,M,1,,29,190
2017,2017/10,2017/10/19,68,42,55,7,10,0,0.00,0.0,0,3.8,10,170,M,M,5,,13,160
2017,2017/10,2017/10/20,76,51,64,17,1,0,0.00,0.0,0,9.3,17,190,M,M,4,,24,190
2017,2017/10,2017/10/21,76,58,67,20,0,2,0,0.0,0,14.1,24,170,M,M,5,,30,170
2017,2017/10,2017/10/22,68,44,56,9,9,0,0.21,0.0,0,6.1,20,180,M,M,9,1,25,180
2017,2017/10,2017/10/23,57,41,49,3,16,0,0.23,0.0,0,3.8,14,300,M,M,8,1,24,290
2017,2017/10,2017/10/24,47,40,44,-2,21,0,0.34,0.0,0,10.9,21,310,M,M,8,1,30,330
2017,2017/10,2017/10/25,52,36,44,-2,21,0,0.00,0.0,0,3.0,9,300,M,M,4,,14,290
2017,2017/10,2017/10/26,60,38,49,4,16,0,0.00,0.0,0,10.9,22,160,M,M,7,,28,280
2017,2017/10,2017/10/27,43,34,39,-6,26,0,0,0.0,0,9.2,20,290,M,M,10,1,27,320
2017,2017/10,2017/10/28,40,33,37,-8,28,0,0.01,0,0,8.6,16,310,M,M,9,1,25,320
2017,2017/10,2017/10/29,46,27,37,-7,28,0,0,0.0,0,6.4,15,190,M,M,7,,23,240
2017,2017/10,2017/10/30,42,33,38,-6,27,0,0,0.0,0,0,18,290,M,M,M,,28,310
2017,2017/10,2017/10/31,37,32,35,-8,30,0,0.00,0.0,0,6.5,16,300,M,M,9,,23,270
2017,2017/09,2017/09/01,69,48,59,-7,6,0,0.00,0.0,0,6.8,15,100,M,M,3,,21,130
2017,2017/09,2017/09/02,67,45,56,-10,9,0,0.07,0.0,0,3.5,14,190,M,M,6,12,18,190
2017,2017/09,2017/09/03,81,49,65,-1,0,0,0.00,0.0,0,5.0,16,200,M,M,6,12,22,190
2017,2017/09,2017/09/04,74,54,64,-2,1,0,0,0.0,0,7.6,21,330,M,M,8,,27,330
2017,2017/09,2017/09/05,63,49,56,-9,9,0,0.02,0.0,0,8.6,21,360,M,M,5,,27,360
2017,2017/09,2017/09/06,64,45,55,-10,10,0,0.00,0.0,0,6.4,15,360,M,M,5,,22,10
2017,2017/09,2017/09/07,66,49,58,-7,7,0,0.01,0.0,0,2.0,10,300,M,M,8,1,14,310
2017,2017/09,2017/09/08,64,50,57,-7,8,0,0.04,0.0,0,7.1,14,80,M,M,6,1,19,80
2017,2017/09,2017/09/09,72,44,58,-6,7,0,0.00,0.0,0,7.1,16,120,M,M,2,,22,130
2017,2017/09,2017/09/10,71,45,58,-6,7,0,0.00,0.0,0,5.8,15,140,M,M,0,1,20,150
2017,2017/09,2017/09/11,76,41,59,-4,6,0,0.00,0.0,0,1.7,9,170,M,M,1,1,12,160
2017,2017/09,2017/09/12,81,51,66,3,0,1,0.00,0.0,0,1.9,8,60,M,M,2,1,10,100
2017,2017/09,2017/09/13,82,50,66,4,0,1,0.00,0.0,0,1.6,7,150,M,M,0,128,20,80
2017,2017/09,2017/09/14,82,52,67,5,0,2,0.00,0.0,0,5.9,14,170,M,M,2,12,23,190
2017,2017/09,2017/09/15,87,64,76,15,0,11,0,0.0,0,9.5,18,170,M,M,2,,24,170
2017,2017/09,2017/09/16,87,66,77,16,0,12,0.00,0.0,0,9.8,20,170,M,M,5,,24,170
2017,2017/09,2017/09/17,74,50,62,2,3,0,0.02,0.0,0,4.3,13,310,M,M,6,1,23,50
2017,2017/09,2017/09/18,77,46,62,2,3,0,0.00,0.0,0,5.4,15,100,M,M,5,,19,100
2017,2017/09,2017/09/19,81,55,68,8,0,3,0.00,0.0,0,6.5,15,130,M,M,2,,21,160
2017,2017/09,2017/09/20,91,61,76,17,0,11,0.39,0.0,0,10.8,24,170,M,M,5,138,31,160
2017,2017/09,2017/09/21,84,68,76,17,0,11,0,0.0,0,5.0,12,140,M,M,6,123,16,130
2017,2017/09,2017/09/22,91,70,81,23,0,16,0.00,0.0,0,7.7,18,180,M,M,1,,23,180
2017,2017/09,2017/09/23,92,65,79,21,0,14,0.00,0.0,0,4.7,15,170,M,M,1,,18,170
2017,2017/09,2017/09/24,89,64,77,20,0,12,0.00,0.0,0,6.9,18,180,M,M,0,18,24,170
2017,2017/09,2017/09/25,90,62,76,19,0,11,0.00,0.0,0,4.2,14,180,M,M,1,,19,170
2017,2017/09,2017/09/26,80,60,70,14,0,5,0,0.0,0,6.0,16,330,M,M,7,,21,320
2017,2017/09,2017/09/27,64,45,55,-1,10,0,0.00,0.0,0,5.9,15,320,M,M,5,,23,310
2017,2017/09,2017/09/28,72,44,58,2,7,0,0.00,0.0,0,3.9,12,230,M,M,2,1,17,210
2017,2017/09,2017/09/29,68,44,56,1,9,0,0.00,0.0,0,7.0,17,10,M,M,3,,22,10
2017,2017/09,2017/09/30,68,40,54,-1,11,0,0.00,0.0,0,6.3,14,130,M,M,3,,17,130
2017,2017/08,2017/08/01,83,59,71,0,0,6,0.00,0.0,0,2.0,9,210,M,M,2,1,14,220
2017,2017/08,2017/08/02,85,62,74,3,0,9,0.00,0.0,0,4.4,20,110,M,M,5,,23,100
2017,2017/08,2017/08/03,76,55,66,-4,0,1,0.43,0.0,0,6.9,17,290,M,M,9,13,27,270
2017,2017/08,2017/08/04,71,53,62,-8,3,0,0.03,0.0,0,9.6,23,320,M,M,6,1,32,320
2017,2017/08,2017/08/05,77,53,65,-5,0,0,0.00,0.0,0,3.0,10,310,M,M,6,,16,280
2017,2017/08,2017/08/06,76,59,68,-2,0,3,0,0.0,0,2.4,17,20,M,M,8,,19,20
2017,2017/08,2017/08/07,77,57,67,-3,0,2,0.00,0.0,0,3.8,13,40,M,M,5,,17,10
2017,2017/08,2017/08/08,80,54,67,-3,0,2,0.00,0.0,0,3.7,13,290,M,M,3,,18,280
2017,2017/08,2017/08/09,79,57,68,-2,0,3,0.00,0.0,0,5.9,15,180,M,M,6,,20,180
2017,2017/08,2017/08/10,82,64,73,3,0,8,1.04,0.0,0,7.0,15,200,M,M,7,138,22,250
2017,2017/08,2017/08/11,73,56,65,-5,0,0,0,0.0,0,5.8,16,360,M,M,6,1,21,330
2017,2017/08,2017/08/12,77,51,64,-6,1,0,0.00,0.0,0,4.1,13,350,M,M,2,,16,350
2017,2017/08,2017/08/13,75,51,63,-7,2,0,0.00,0.0,0,2.6,12,170,M,M,6,1,15,180
2017,2017/08,2017/08/14,78,56,67,-3,0,2,0,0.0,0,4.5,15,190,M,M,7,1,30,90
2017,2017/08,2017/08/15,77,61,69,-1,0,4,0.00,0.0,0,6.0,13,20,M,M,7,1,15,30
2017,2017/08,2017/08/16,85,61,73,3,0,8,1.68,0.0,0,8.8,26,130,M,M,7,13,35,130
2017,2017/08,2017/08/17,77,66,72,3,0,7,0.16,0.0,0,8.5,17,300,M,M,8,1,26,270
2017,2017/08,2017/08/18,77,61,69,0,0,4,0.00,0.0,0,6.8,18,320,M,M,8,,26,310
2017,2017/08,2017/08/19,81,57,69,0,0,4,0.00,0.0,0,1.9,8,210,M,M,1,1,11,240
2017,2017/08,2017/08/20,79,60,70,1,0,5,0.00,0.0,0,3.3,14,170,M,M,6,1,16,180
2017,2017/08,2017/08/21,81,62,72,3,0,7,0,0.0,0,5.0,15,190,M,M,6,1,22,230
2017,2017/08,2017/08/22,75,60,68,-1,0,3,0.00,0.0,0,7.3,18,340,M,M,5,,25,320
2017,2017/08,2017/08/23,74,53,64,-4,1,0,0.00,0.0,0,6.3,13,320,M,M,3,,18,320
2017,2017/08,2017/08/24,71,49,60,-8,5,0,0.00,0.0,0,5.9,15,40,M,M,4,,26,40
2017,2017/08,2017/08/25,72,44,58,-10,7,0,0.00,0.0,0,5.2,13,90,M,M,4,,16,110
2017,2017/08,2017/08/26,70,55,63,-5,2,0,0.01,0.0,0,7.1,15,160,M,M,8,,20,170
2017,2017/08,2017/08/27,71,61,66,-2,0,1,0.16,0.0,0,7.5,16,170,M,M,10,138,20,160
2017,2017/08,2017/08/28,76,59,68,0,0,3,0.00,0.0,0,3.2,13,120,M,M,8,13,16,90
2017,2017/08,2017/08/29,76,57,67,0,0,2,0.00,0.0,0,4.2,12,20,M,M,6,1,15,20
2017,2017/08,2017/08/30,80,54,67,0,0,2,0.34,0.0,0,3.8,26,50,M,M,4,123,33,40
2017,2017/08,2017/08/31,71,50,61,-6,4,0,0.00,0.0,0,9.1,16,40,M,M,7,8,26,350
2017,2017/07,2017/07/01,78,62,70,-1,0,5,0,0.0,0,4.6,14,280,M,M,4,,21,290
2017,2017/07,2017/07/02,82,60,71,0,0,6,0.03,0.0,0,4.9,15,20,M,M,5,13,22,240
2017,2017/07,2017/07/03,80,61,71,0,0,6,0.00,0.0,0,6.6,15,110,M,M,5,1,27,350
2017,2017/07,2017/07/04,83,54,69,-2,0,4,0.00,0.0,0,5.5,13,100,M,M,4,,15,100
2017,2017/07,2017/07/05,86,62,74,3,0,9,0.05,0.0,0,4.4,30,10,M,M,6,138,36,360
2017,2017/07,2017/07/06,88,63,76,5,0,11,1.52,0.0,0,4.5,32,330,M,M,6,13,43,320
2017,2017/07,2017/07/07,84,61,73,1,0,8,0.01,0.0,0,7.6,20,10,M,M,3,3,24,10
2017,2017/07,2017/07/08,78,58,68,-4,0,3,0.00,0.0,0,4.6,13,350,M,M,2,,19,150
2017,2017/07,2017/07/09,82,65,74,2,0,9,0.00,0.0,0,6.1,18,180,M,M,6,3,22,260
2017,2017/07,2017/07/10,85,65,75,3,0,10,0.55,0.0,0,4.6,18,190,M,M,6,13,23,190
2017,2017/07,2017/07/11,85,66,76,4,0,11,0,0.0,0,4.3,16,160,M,M,7,1,20,160
2017,2017/07,2017/07/12,84,67,76,4,0,11,0.70,0.0,0,6.7,25,300,M,M,8,13,43,30
2017,2017/07,2017/07/13,81,60,71,-1,0,6,0.00,0.0,0,7.7,14,340,M,M,5,,18,310
2017,2017/07,2017/07/14,71,58,65,-7,0,0,0.00,0.0,0,5.3,15,350,M,M,8,,20,360
2017,2017/07,2017/07/15,81,55,68,-4,0,3,0.34,0.0,0,4.6,22,80,M,M,4,13,27,60
2017,2017/07,2017/07/16,77,61,69,-3,0,4,0,0.0,0,7.7,15,30,M,M,5,3,19,20
2017,2017/07,2017/07/17,80,53,67,-5,0,2,0.00,0.0,0,2.4,10,70,M,M,2,1,13,50
2017,2017/07,2017/07/18,86,61,74,2,0,9,0,0.0,0,7.8,16,170,M,M,5,3,21,170
2017,2017/07,2017/07/19,83,68,76,4,0,11,0.80,0.0,0,7.8,32,360,M,M,7,13,41,10
2017,2017/07,2017/07/20,87,67,77,6,0,12,0.67,0.0,0,4.6,13,110,M,M,7,13,16,220
2017,2017/07,2017/07/21,80,65,73,2,0,8,1.66,0.0,0,6.0,28,90,M,M,8,13,46,360
2017,2017/07,2017/07/22,83,66,75,4,0,10,0,0.0,0,3.2,10,110,M,M,8,1,12,120
2017,2017/07,2017/07/23,83,63,73,2,0,8,0,0.0,0,6.8,18,20,M,M,4,1,22,20
2017,2017/07,2017/07/24,77,59,68,-3,0,3,0.00,0.0,0,5.8,14,50,M,M,6,,17,50
2017,2017/07,2017/07/25,78,52,65,-6,0,0,0.00,0.0,0,9.1,21,170,M,M,5,,27,170
2017,2017/07,2017/07/26,79,68,74,3,0,9,0.19,0.0,0,4.8,15,320,M,M,7,13,19,320
2017,2017/07,2017/07/27,83,62,73,2,0,8,0.00,0.0,0,7.7,17,60,M,M,4,128,22,20
2017,2017/07,2017/07/28,79,59,69,-2,0,4,0.00,0.0,0,9.0,18,50,M,M,2,,23,40
2017,2017/07,2017/07/29,79,55,67,-4,0,2,0.00,0.0,0,3.9,12,100,M,M,2,,17,110
2017,2017/07,2017/07/30,81,54,68,-3,0,3,0.00,0.0,0,2.2,8,190,M,M,2,1,13,250
2017,2017/07,2017/07/31,82,61,72,1,0,7,0.00,0.0,0,3.7,13,200,M,M,6,,22,190
2017,2017/06,2017/06/01,78,44,61,-1,4,0,0.00,0.0,0,2.2,12,320,M,M,0,8,17,330
2017,2017/06,2017/06/02,82,47,65,2,0,0,0.00,0.0,0,3.0,10,210,M,M,3,,15,220
2017,2017/06,2017/06/03,87,60,74,11,0,9,0.01,0.0,0,7.2,17,160,M,M,6,13,20,150
2017,2017/06,2017/06/04,87,59,73,10,0,8,0.00,0.0,0,4.7,14,310,M,M,4,,18,330
2017,2017/06,2017/06/05,74,57,66,2,0,1,0.00,0.0,0,10.4,22,40,M,M,3,,26,40
2017,2017/06,2017/06/06,77,49,63,-1,2,0,0.00,0.0,0,6.8,15,10,M,M,2,,21,60
2017,2017/06,2017/06/07,78,49,64,0,1,0,0.00,0.0,0,3.2,10,160,M,M,1,,14,190
2017,2017/06,2017/06/08,80,53,67,2,0,2,0,0.0,0,5.6,13,200,M,M,6,,19,190
2017,2017/06,2017/06/09,85,57,71,6,0,6,0.00,0.0,0,4.8,15,140,M,M,4,8,20,330
2017,2017/06,2017/06/10,87,66,77,11,0,12,0.00,0.0,0,13.2,25,190,M,M,4,,36,190
2017,2017/06,2017/06/11,91,74,83,17,0,18,0.00,0.0,0,12.2,25,180,M,M,4,,33,190
2017,2017/06,2017/06/12,91,65,78,12,0,13,0.36,0.0,0,8.7,23,330,M,M,5,13,34,330
2017,2017/06,2017/06/13,82,65,74,8,0,9,1.57,0.0,0,9.8,22,170,M,M,6,13,32,330
2017,2017/06,2017/06/14,89,68,79,12,0,14,0.38,0.0,0,7.1,28,170,M,M,6,13,36,300
2017,2017/06,2017/06/15,87,68,78,11,0,13,0.00,0.0,0,5.2,14,280,M,M,4,,20,280
2017,2017/06,2017/06/16,86,66,76,9,0,11,0.65,0.0,0,7.0,21,200,M,M,6,13,31,230
2017,2017/06,2017/06/17,82,65,74,6,0,9,0.20,0.0,0,4.0,18,160,M,M,7,1,21,170
2017,2017/06,2017/06/18,75,63,69,1,0,4,0.03,0.0,0,8.3,18,300,M,M,6,1,27,300
2017,2017/06,2017/06/19,72,57,65,-3,0,0,0.15,0.0,0,5.2,21,310,M,M,5,13,32,310
2017,2017/06,2017/06/20,71,55,63,-6,2,0,0.03,0.0,0,3.9,16,350,M,M,4,3,27,150
2017,2017/06,2017/06/21,78,51,65,-4,0,0,0.00,0.0,0,5.7,16,160,M,M,5,1,26,160
2017,2017/06,2017/06/22,79,66,73,4,0,8,0.83,0.0,0,5.4,20,320,M,M,8,13,29,320
2017,2017/06,2017/06/23,79,61,70,1,0,5,0.83,0.0,0,6.5,17,310,M,M,6,13,26,290
2017,2017/06,2017/06/24,69,53,61,-9,4,0,0.04,0.0,0,7.9,22,290,M,M,4,1,38,290
2017,2017/06,2017/06/25,66,51,59,-11,6,0,0.10,0.0,0,6.6,18,290,M,M,5,1,30,290
2017,2017/06,2017/06/26,65,50,58,-12,7,0,0,0.0,0,7.1,20,290,M,M,4,,29,330
2017,2017/06,2017/06/27,75,47,61,-9,4,0,0.00,0.0,0,5.1,12,200,M,M,3,,16,310
2017,2017/06,2017/06/28,73,59,66,-4,0,1,1.31,0.0,0,10.9,24,130,M,M,7,13,29,190
2017,2017/06,2017/06/29,78,66,72,1,0,7,0,0.0,0,6.9,15,180,M,M,7,,20,260
2017,2017/06,2017/06/30,80,63,72,1,0,7,0.24,0.0,0,3.5,17,280,M,M,6,13,28,310
2017,2017/05,2017/05/01,52,39,46,-6,19,0,0.36,0.0,0,7.8,18,40,M,M,9,1,27,270
2017,2017/05,2017/05/02,51,36,44,-9,21,0,0.01,0.0,0,8.9,20,310,M,M,9,,30,320
2017,2017/05,2017/05/03,60,32,46,-7,19,0,0.00,0.0,0,4.1,15,90,M,M,4,1,20,80
2017,2017/05,2017/05/04,65,33,49,-5,16,0,0.00,0.0,0,6.9,17,30,M,M,5,,24,70
2017,2017/05,2017/05/05,67,40,54,0,11,0,0.19,0.0,0,10.3,21,30,M,M,2,1,27,10
2017,2017/05,2017/05/06,63,41,52,-2,13,0,0.02,0.0,0,9.0,20,10,M,M,5,1,27,10
2017,2017/05,2017/05/07,61,33,47,-7,18,0,0.00,0.0,0,5.6,18,20,M,M,1,,23,360
2017,2017/05,2017/05/08,62,33,48,-7,17,0,0.02,0.0,0,7.8,16,120,M,M,5,,19,120
2017,2017/05,2017/05/09,58,41,50,-5,15,0,0.20,0.0,0,5.5,13,130,M,M,9,1,17,130
2017,2017/05,2017/05/10,66,46,56,1,9,0,0.08,0.0,0,4.0,15,80,M,M,9,18,18,80
2017,2017/05,2017/05/11,71,47,59,3,6,0,0,0.0,0,3.9,10,160,M,M,6,1,13,150
2017,2017/05,2017/05/12,71,52,62,6,3,0,0,0.0,0,4.6,13,20,M,M,5,,16,330
2017,2017/05,2017/05/13,80,54,67,11,0,2,0,0.0,0,6.4,16,330,M,M,5,,23,340
2017,2017/05,2017/05/14,73,46,60,3,5,0,0,0.0,0,7.6,21,100,M,M,3,3,24,100
2017,2017/05,2017/05/15,79,45,62,5,3,0,0.21,0.0,0,9.1,22,150,M,M,6,138,26,150
2017,2017/05,2017/05/16,85,59,72,15,0,7,0.00,0.0,0,10.8,25,190,M,M,6,3,35,180
2017,2017/05,2017/05/17,82,60,71,13,0,6,0.43,0.0,0,13.9,33,170,M,M,7,13,41,160
2017,2017/05,2017/05/18,70,47,59,1,6,0,0.02,0.0,0,10.6,20,30,M,M,8,,26,310
2017,2017/05,2017/05/19,51,40,46,-12,19,0,0.02,0.0,0,13.9,23,50,M,M,7,,28,50
2017,2017/05,2017/05/20,54,44,49,-9,16,0,0.56,0.0,0,10.6,20,90,M,M,10,12,26,100
2017,2017/05,2017/05/21,56,48,52,-7,13,0,0.01,0.0,0,7.7,16,230,M,M,9,12,24,250
2017,2017/05,2017/05/22,66,46,56,-3,9,0,0.08,0.0,0,6.0,14,190,M,M,6,1,21,200
2017,2017/05,2017/05/23,64,51,58,-1,7,0,0.09,0.0,0,6.1,13,30,M,M,9,13,15,30
2017,2017/05,2017/05/24,56,49,53,-7,12,0,0.01,0.0,0,9.8,15,10,M,M,10,1,24,230
2017,2017/05,2017/05/25,72,52,62,2,3,0,0.00,0.0,0,6.9,14,10,M,M,7,,18,10
2017,2017/05,2017/05/26,69,50,60,0,5,0,0.09,0.0,0,4.6,15,150,M,M,7,1,17,130
2017,2017/05,2017/05/27,76,45,61,0,4,0,0,0.0,0,3.0,10,230,M,M,7,128,14,180
2017,2017/05,2017/05/28,75,55,65,4,0,0,0.37,0.0,0,4.6,16,280,M,M,6,13,24,280
2017,2017/05,2017/05/29,68,52,60,-1,5,0,0.06,0.0,0,6.4,17,280,M,M,4,3,30,290
2017,2017/05,2017/05/30,68,50,59,-3,6,0,0,0.0,0,5.9,15,280,M,M,4,,29,250
2017,2017/05,2017/05/31,72,50,61,-1,4,0,0.00,0.0,0,5.9,17,310,M,M,3,,25,320
2017,2017/04,2017/04/01,60,27,44,4,21,0,0.00,0.0,0,2.1,9,180,M,M,5,1,12,190
2017,2017/04,2017/04/02,53,36,45,4,20,0,0.04,0.0,0,5.9,17,170,M,M,8,,23,190
2017,2017/04,2017/04/03,52,44,48,7,17,0,0.33,0.0,0,8.6,17,40,M,M,9,1,21,130
2017,2017/04,2017/04/04,57,40,49,7,16,0,0.36,0.0,0,6.0,17,10,M,M,8,1,21,10
2017,2017/04,2017/04/05,46,37,42,0,23,0,0.14,0,0,12.7,26,30,M,M,8,1,36,40
2017,2017/04,2017/04/06,53,34,44,1,21,0,0.00,0.0,0,15.1,23,350,M,M,5,,31,340
2017,2017/04,2017/04/07,56,33,45,2,20,0,0.00,0.0,0,6.6,15,10,M,M,3,,20,10
2017,2017/04,2017/04/08,69,39,54,10,11,0,0.00,0.0,0,13.0,26,160,M,M,6,,31,170
2017,2017/04,2017/04/09,74,55,65,21,0,0,0.00,0.0,0,12.0,23,160,M,M,7,,27,170
2017,2017/04,2017/04/10,72,40,56,12,9,0,0.01,0.0,0,9.7,21,120,M,M,8,13,24,130
2017,2017/04,2017/04/11,45,36,41,-4,24,0,0.01,0.0,0,6.1,15,300,M,M,9,1,24,280
2017,2017/04,2017/04/12,60,30,45,0,20,0,0.01,0.0,0,6.0,20,110,M,M,6,1,24,120
2017,2017/04,2017/04/13,58,39,49,3,16,0,0.38,0.0,0,10.5,20,100,M,M,8,1,24,80
2017,2017/04,2017/04/14,64,43,54,8,11,0,0.39,0.0,0,10.4,18,130,M,M,9,13,23,120
2017,2017/04,2017/04/15,76,54,65,19,0,0,0.85,0.0,0,8.1,18,340,M,M,8,13,26,340
2017,2017/04,2017/04/16,69,49,59,12,6,0,0.04,0.0,0,8.9,22,320,M,M,6,1,33,290
2017,2017/04,2017/04/17,70,41,56,9,9,0,0.00,0.0,0,5.7,30,70,M,M,4,,37,70
2017,2017/04,2017/04/18,70,38,54,6,11,0,0,0.0,0,9.5,30,180,M,M,7,,37,170
2017,2017/04,2017/04/19,61,44,53,5,12,0,0.02,0.0,0,9.8,24,320,M,M,8,13,37,320
2017,2017/04,2017/04/20,57,41,49,1,16,0,0.40,0.0,0,9.8,24,70,M,M,9,13,35,330
2017,2017/04,2017/04/21,59,37,48,-1,17,0,0.00,0.0,0,9.7,22,10,M,M,7,,27,10
2017,2017/04,2017/04/22,64,33,49,0,16,0,0.00,0.0,0,1.7,10,10,M,M,1,,16,10
2017,2017/04,2017/04/23,72,36,54,4,11,0,0.00,0.0,0,4.7,14,90,M,M,2,,18,280
2017,2017/04,2017/04/24,72,35,54,4,11,0,0.00,0.0,0,11.4,22,180,M,M,5,,28,170
2017,2017/04,2017/04/25,74,54,64,14,1,0,0,0.0,0,12.4,22,160,M,M,6,,26,160
2017,2017/04,2017/04/26,65,47,56,5,9,0,0.78,0.0,0,7.3,22,170,M,M,9,138,26,150
2017,2017/04,2017/04/27,47,35,41,-10,24,0,0.87,0,0,8.1,16,290,M,M,10,1,24,240
2017,2017/04,2017/04/28,49,32,41,-11,24,0,0.08,0.0,0,3.9,9,10,M,M,8,1,17,140
2017,2017/04,2017/04/29,45,37,41,-11,24,0,0.09,0.0,0,15.1,25,60,M,M,9,1,33,60
2017,2017/04,2017/04/30,44,39,42,-10,23,0,0.50,0.0,0,15.1,23,60,M,M,10,13,30,70
2017,2017/03,2017/03/01,40,24,32,4,33,0,0.38,3.7,0,9.9,18,310,M,M,9,1,29,320
2017,2017/03,2017/03/02,29,20,25,-3,40,0,0,0.2,3,6.3,14,320,M,M,7,1,20,320
2017,2017/03,2017/03/03,28,12,20,-9,45,0,0.01,0,2,5.9,13,320,M,M,5,,18,310
2017,2017/03,2017/03/04,36,26,31,2,34,0,0,0.2,2,13.6,23,110,M,M,7,18,35,110
2017,2017/03,2017/03/05,54,31,43,13,22,0,0.00,0.0,1,12.9,20,180,M,M,7,,26,200
2017,2017/03,2017/03/06,63,48,56,26,9,0,0.13,0.0,0,18.3,31,170,M,M,10,13,48,190
2017,2017/03,2017/03/07,56,36,46,16,19,0,0.14,0.0,0,12.7,24,300,M,M,5,13,40,290
2017,2017/03,2017/03/08,44,31,38,7,27,0,0.00,0.0,0,13.4,28,290,M,M,1,,44,280
2017,2017/03,2017/03/09,38,27,33,2,32,0,0.00,0.0,0,6.8,16,330,M,M,9,,23,340
2017,2017/03,2017/03/10,27,16,22,-10,43,0,0.00,0.0,0,12.0,22,350,M,M,3,,28,350
2017,2017/03,2017/03/11,25,11,18,-14,47,0,0.00,0.0,0,9.0,17,350,M,M,6,,24,340
2017,2017/03,2017/03/12,29,12,21,-11,44,0,0.14,1.7,0,6.0,17,160,M,M,7,1,24,120
